MarkettypeID	TradingDate	Portfolios	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2	RMW1	RMW2	CMA1	CMA2
P9709	1995-07-19	2	-.036185	-.034185	.007938	.006988	-.003910	-.001987	-.017084	-.011845	-.001925	-.003929
P9709	1995-07-19	1	-.036185	-.034185	.007734	.008041	-.007886	-.006095	-.017477	-.006183	-.007940	-.007095
P9709	1995-07-18	2	.030815	.025815	-.023179	-.022586	.028721	.025515	.026241	.014235	.012632	.015474
P9709	1995-07-18	3	.030815	.025815	-.023452	-.023048	.024277	.021601	.031789	.017957	.000843	.006586
P9709	1995-07-18	1	.030815	.025815	-.023884	-.024038	.031123	.029909	.019847	.007490	.025058	.019207
P9709	1995-07-17	3	.057815	.058815	.004400	-.002274	.006982	.010226	.024705	.018254	-.005430	-.006677
P9709	1995-07-17	2	.057815	.058815	-.000522	-.005775	.004038	.004766	.022831	.016675	-.002461	-.004693
P9709	1995-07-17	1	.057815	.058815	.000914	-.004312	.001128	.001540	.023722	.018725	-.002407	-.008171
P9709	1995-07-14	1	-.005185	-.006185	-.001338	-.001323	.000284	-.000365	-.003009	-.003107	.002426	.002199
P9709	1995-07-14	2	-.005185	-.006185	-.000790	-.000659	-.000114	-.000715	-.000467	-.001112	.000298	.000253
P9709	1995-07-14	3	-.005185	-.006185	-.001407	-.001908	.000914	-.000142	.002919	.002699	.000420	.001038
P9709	1995-07-13	1	.014815	.013815	.000130	.000900	.008561	.007222	.000043	-.000631	.006449	.005305
P9709	1995-07-13	2	.014815	.013815	.000430	.001239	.006213	.004596	-.002499	-.003231	.003538	.002417
P9709	1995-07-13	3	.014815	.013815	-.000867	-.000012	.003666	.002314	.000370	-.000553	.001246	.001347
P9709	1995-07-12	2	.000815	.000815	.000471	.001095	.001763	.002621	-.000615	.000783	.001103	.003372
P9709	1995-07-12	1	.000815	.000815	.000379	.000795	.001909	.003214	.000427	.001265	.000374	.002782
P9709	1995-07-12	3	.000815	.000815	.001154	.001026	.000876	.000383	.001499	.002817	.000895	.002647
P9709	1995-07-11	2	-.025185	-.024185	-.004749	-.007191	.000227	-.000852	-.007931	-.009073	-.000340	-.001401
P9709	1995-07-11	3	-.025185	-.024185	-.003956	-.004140	-.000063	.000461	-.009683	-.010198	-.001557	-.002221
P9709	1995-07-11	1	-.025185	-.024185	-.005275	-.007259	-.001502	-.003233	-.011254	-.010293	-.001443	-.001987
P9709	1995-07-10	1	.000815	-.001185	.008262	.008730	.002961	.001980	.004808	.003678	.001893	.002968
P9709	1995-07-10	2	.000815	-.001185	.008236	.008898	.003497	.001584	.002816	.001211	-.000717	-.000962
P9709	1995-07-10	3	.000815	-.001185	.006771	.005658	.003378	-.000578	.001097	-.001853	-.002322	.000503
P9709	1995-07-07	3	.043815	.044815	.006641	.005606	-.002631	-.000173	.014488	.012805	-.001745	-.002062
P9709	1995-07-07	2	.043815	.044815	.003457	.004132	-.002030	.001432	.005491	.005827	-.002732	-.003546
P9709	1995-07-07	1	.043815	.044815	.004971	.004669	-.001753	.002768	.013171	.009235	-.003043	-.004694
P9709	1995-07-06	3	.003815	.002815	.000488	-.001068	.000586	-.001690	.000233	-.001310	-.002183	-.002261
P9709	1995-07-06	2	.003815	.002815	-.000051	-.000339	.000652	-.000819	.000603	.000177	-.002704	-.003664
P9709	1995-07-06	1	.003815	.002815	.000235	.000102	-.000557	-.002674	-.001748	-.001405	-.001855	-.003258
P9709	1995-07-05	1	.020815	.021815	-.001412	-.002184	-.004835	-.005496	.015888	.014242	-.001450	-.003079
P9709	1995-07-05	2	.020815	.021815	-.001970	-.002708	-.003605	-.004322	.011433	.010137	-.002190	-.003072
P9709	1995-07-05	3	.020815	.021815	-.001240	-.002275	-.000841	.000049	.009691	.009377	-.002828	-.003892
P9709	1995-07-04	3	.009815	.010815	.005312	.004439	-.003921	-.002845	.001804	.002893	.000148	.000283
P9709	1995-07-04	2	.009815	.010815	.005958	.004629	-.003825	-.003940	.003617	.003481	-.001184	-.002230
P9709	1995-07-04	1	.009815	.010815	.006143	.004647	-.004098	-.004395	.003529	.003973	-.001979	-.001434
P9709	1995-07-03	2	-.028185	-.028185	-.001960	-.000983	-.001279	-.002832	-.002488	-.001796	-.001679	-.003088
P9709	1995-07-03	3	-.028185	-.028185	-.004476	-.002700	.000607	.000618	-.002899	-.001621	-.001457	-.002724
P9709	1995-07-03	1	-.028185	-.028185	-.002605	-.001581	-.004098	-.005893	-.001898	-.000966	.001260	.000845
P9709	1995-06-30	2	-.009185	-.010185	-.001291	.000200	-.003705	-.003757	-.000322	-.001656	-.000870	-.003561
P9709	1995-06-30	1	-.009185	-.010185	-.000403	.000208	-.004051	-.003759	-.000671	-.002227	-.008747	-.009723
P9709	1995-06-29	2	-.005185	-.005185	-.002528	-.003002	.001351	.001537	-.000546	-.000130	.002359	.002663
P9709	1995-06-29	1	-.005185	-.005185	-.002417	-.002982	-.001044	-.000420	-.001054	-.001093	.001751	.003473
P9709	1995-06-28	1	-.003185	-.004185	.003480	.004493	-.001213	-.000827	.000345	.000844	-.005049	-.005851
P9709	1995-06-28	2	-.003185	-.004185	.002754	.003869	-.000557	.000203	-.001721	-.001550	.000435	-.001297
P9709	1995-06-27	1	-.006185	-.006185	-.004069	-.004830	-.004788	-.002809	.003486	.000290	.004501	.003348
P9709	1995-06-27	2	-.006185	-.006185	-.003954	-.005076	-.004974	-.004355	.003210	.000559	-.000958	-.001439
P9709	1995-06-26	1	.008815	.007815	.005604	.004348	.004059	.001290	.004820	.004855	-.000533	.000777
P9709	1995-06-26	2	.008815	.007815	.006323	.004608	-.000104	-.003454	.005157	.004084	.001449	.001194
P9709	1995-06-23	1	.008815	.009815	.004711	.004208	.003145	.001470	-.002591	-.002275	-.001834	-.000879
P9709	1995-06-23	2	.008815	.009815	.005037	.004413	.000675	-.000094	-.002048	-.000795	.001259	.002017
P9709	1995-06-22	1	-.009185	-.010185	-.005846	-.004822	-.000063	-.001319	-.003594	-.001445	-.003722	-.002271
P9709	1995-06-22	2	-.009185	-.010185	-.005486	-.004801	-.000603	-.001063	-.004826	-.002514	-.005559	-.004018
P9709	1995-06-21	2	.016815	.016815	.006441	.004523	-.002286	-.002146	.003502	.001079	.004874	.005058
P9709	1995-06-21	1	.016815	.016815	.005982	.004710	-.006181	-.005560	-.000341	-.001791	.008789	.008246
P9709	1995-06-20	1	.002815	.001815	.000573	-.000054	.003377	.002640	.004208	.004254	.000715	.001312
P9709	1995-06-20	2	.002815	.001815	.000626	-.000295	.000520	-.000686	.003970	.001811	.001822	.001604
P9709	1995-06-19	1	-.009185	-.010185	-.003072	-.002201	-.002205	-.002094	.002154	.001292	-.000680	-.002511
P9709	1995-06-19	2	-.009185	-.010185	-.002620	-.002121	-.003091	-.003815	.001246	.000223	-.001376	-.001916
P9709	1995-06-16	1	.000815	.000815	.002692	.001684	-.000897	-.000534	-.003186	-.002864	.004089	.002130
P9709	1995-06-16	2	.000815	.000815	.002908	.002078	.001509	.002391	-.002927	-.001633	.000089	-.000383
P9709	1995-06-15	2	-.056185	-.059185	-.011389	-.012566	-.005036	-.008562	.006565	.003790	-.003660	-.007745
P9709	1995-06-15	1	-.056185	-.059185	-.011736	-.012341	-.002601	-.003719	.006043	.003649	-.005850	-.007507
P9709	1995-06-14	1	-.014185	-.013185	-.002038	-.002419	.003955	.004991	-.002721	-.007086	-.003033	-.002164
P9709	1995-06-14	2	-.014185	-.013185	-.002287	-.002334	.002975	.003266	-.003766	-.005609	-.000940	-.000936
P9709	1995-06-13	1	.000815	.000815	-.001818	-.001323	-.000504	-.002390	.001514	.002088	-.001082	-.002345
P9709	1995-06-13	2	.000815	.000815	-.001843	-.001223	-.000216	-.001541	.000187	.001568	-.002458	-.003283
P9709	1995-06-12	1	-.003185	-.005185	.000474	-.001034	.000003	.002577	.010318	.010667	-.002326	-.000521
P9709	1995-06-12	2	-.003185	-.005185	.000933	-.001207	-.005399	-.005667	.009412	.006880	-.002375	-.001667
P9709	1995-06-09	2	.007815	.008815	.005887	.003963	-.003862	-.002856	.005618	.002536	-.001480	-.001786
P9709	1995-06-09	1	.007815	.008815	.005546	.003346	.002441	.003112	.010681	.004715	.001530	.001046
P9709	1995-06-08	1	-.028185	-.029185	-.001513	.000197	-.008316	-.007709	.000158	.000239	-.003020	-.003755
P9709	1995-06-08	2	-.028185	-.029185	-.001871	-.000398	-.006777	-.005901	-.001405	-.002735	-.002712	-.003429
P9709	1995-06-07	2	.037815	.038815	.005755	.004785	-.001969	-.000828	-.002459	-.002241	.008500	.009769
P9709	1995-06-07	1	.037815	.038815	.005612	.004973	-.003706	-.002705	-.008944	-.007052	.010094	.011007
P9709	1995-06-06	2	-.002185	-.003185	.002348	.002444	-.001283	-.001522	.002995	.004084	-.007514	-.009009
P9709	1995-06-06	1	-.002185	-.003185	.001093	.001073	.002101	.002868	.000855	.001498	.000232	-.001725
P9709	1995-06-05	1	-.031185	-.032185	-.006130	-.006313	.000743	.000556	.004139	.003223	-.009644	-.008978
